ingredient_name,price_date,price_per_kg_rwf,market_location
Crude palm oil,2021-10-15,2153.846153846154,Southern Province / Gisagara / Kabuga
Crude palm oil,2021-11-15,2527.4725274725274,Southern Province / Gisagara / Kabuga
Crude palm oil,2021-12-15,2472.5274725274726,Southern Province / Gisagara / Kabuga
Crude palm oil,2022-01-15,2197.802197802198,Southern Province / Gisagara / Kabuga
Crude palm oil,2022-02-15,2747.252747252747,Southern Province / Gisagara / Kabuga
Crude palm oil,2022-03-15,2710.6263736263736,Southern Province / Gisagara / Kabuga
Crude palm oil,2022-05-15,2783.879120879121,Southern Province / Gisagara / Kabuga
Crude palm oil,2022-06-15,2967.032967032967,Southern Province / Gisagara / Kabuga
Crude palm oil,2022-07-15,2765.5714285714284,Southern Province / Gisagara / Kabuga
Crude palm oil,2022-08-15,2802.197802197802,Southern Province / Gisagara / Kabuga
Crude palm oil,2022-11-15,2637.362637362637,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-01-15,2681.3186813186812,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-02-15,2564.098901098901,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-03-15,2637.362637362637,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-04-15,2417.5824175824173,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-05-15,2454.208791208791,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-06-15,2527.4725274725274,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-07-15,2417.5824175824173,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-08-15,2582.4175824175823,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-10-15,2472.5274725274726,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-11-15,2417.5824175824173,Southern Province / Gisagara / Kabuga
Crude palm oil,2023-12-15,2637.362637362637,Southern Province / Gisagara / Kabuga
Crude palm oil,2024-01-15,2307.6923076923076,Southern Province / Gisagara / Kabuga
Crude palm oil,2024-02-15,2417.5824175824173,Southern Province / Gisagara / Kabuga
Crude palm oil,2024-03-15,2417.5824175824173,Southern Province / Gisagara / Kabuga
Crude palm oil,2024-06-15,2417.5824175824173,Southern Province / Gisagara / Kabuga
Crude palm oil,2024-07-15,2527.4725274725274,Southern Province / Gisagara / Kabuga
Crude palm oil,2024-09-15,2637.362637362637,Southern Province / Gisagara / Kabuga
Crude palm oil,2024-10-15,2637.362637362637,Southern Province / Gisagara / Kabuga
Crude palm oil,2024-11-15,2527.4725274725274,Southern Province / Gisagara / Kabuga
Crude palm oil,2025-01-15,2637.362637362637,Southern Province / Gisagara / Kabuga
Crude palm oil,2025-03-15,3076.9230769230767,Southern Province / Gisagara / Kabuga
Crude palm oil,2025-09-15,3076.9230769230767,Southern Province / Gisagara / Kabuga
Crude palm oil,2025-10-15,2820.5164835164833,Southern Province / Gisagara / Kabuga
Crude palm oil,2025-12-15,3076.9230769230767,Southern Province / Gisagara / Kabuga
Crude palm oil,2026-01-15,3076.9230769230767,Southern Province / Gisagara / Kabuga
Crude palm oil,2026-02-15,3076.9230769230767,Southern Province / Gisagara / Kabuga
Crude palm oil,2026-04-15,3296.7032967032965,Southern Province / Gisagara / Kabuga
Crude palm oil,2019-05-15,1538.4615384615383,Southern Province / Gisagara / Kibirizi
Crude palm oil,2019-08-15,1538.4615384615383,Southern Province / Gisagara / Kibirizi
Crude palm oil,2019-09-15,1593.4065934065934,Southern Province / Gisagara / Kibirizi
Crude palm oil,2019-10-15,1538.4615384615383,Southern Province / Gisagara / Kibirizi
Crude palm oil,2019-11-15,1758.2417582417581,Southern Province / Gisagara / Kibirizi
Crude palm oil,2020-01-15,1648.3516483516482,Southern Province / Gisagara / Kibirizi
Crude palm oil,2020-02-15,1648.3516483516482,Southern Province / Gisagara / Kibirizi
Crude palm oil,2020-03-15,1758.2417582417581,Southern Province / Gisagara / Kibirizi
Crude palm oil,2020-04-15,1758.2417582417581,Southern Province / Gisagara / Kibirizi
Crude palm oil,2020-05-15,1648.3516483516482,Southern Province / Gisagara / Kibirizi
Crude palm oil,2021-12-15,2417.5824175824173,Southern Province / Gisagara / Kibirizi
Crude palm oil,2022-08-15,2637.362637362637,Southern Province / Gisagara / Kibirizi
Crude palm oil,2023-02-15,2197.802197802198,Southern Province / Gisagara / Kibirizi
Crude palm oil,2023-10-15,2472.5274725274726,Southern Province / Gisagara / Kibirizi
Crude palm oil,2024-02-15,2197.802197802198,Southern Province / Gisagara / Kibirizi
Crude palm oil,2024-03-15,2417.5824175824173,Southern Province / Gisagara / Kibirizi
Crude palm oil,2024-04-15,2637.362637362637,Southern Province / Gisagara / Kibirizi
Crude palm oil,2024-06-15,2197.802197802198,Southern Province / Gisagara / Kibirizi
Crude palm oil,2024-08-15,2637.362637362637,Southern Province / Gisagara / Kibirizi
Crude palm oil,2025-08-15,2967.032967032967,Southern Province / Gisagara / Kibirizi
Crude palm oil,2025-09-15,3296.7032967032965,Southern Province / Gisagara / Kibirizi
Crude palm oil,2025-10-15,2197.802197802198,Southern Province / Gisagara / Kibirizi
Crude palm oil,2025-12-15,3076.9230769230767,Southern Province / Gisagara / Kibirizi
Crude palm oil,2026-02-15,3076.9230769230767,Southern Province / Gisagara / Kibirizi
Crude palm oil,2026-04-15,3296.7032967032965,Southern Province / Gisagara / Kibirizi
Crude palm oil,2017-08-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa
Crude palm oil,2017-09-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa
Crude palm oil,2017-10-15,1098.901098901099,Southern Province / Gisagara / Mugombwa
Crude palm oil,2018-01-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa
Crude palm oil,2018-02-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa
Crude palm oil,2018-03-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa
Crude palm oil,2018-08-15,1758.2417582417581,Southern Province / Gisagara / Mugombwa
Crude palm oil,2018-10-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa
Crude palm oil,2018-12-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa
Crude palm oil,2019-01-15,1263.7362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2019-02-15,1428.5714285714284,Southern Province / Gisagara / Mugombwa
Crude palm oil,2019-03-15,1373.6263736263736,Southern Province / Gisagara / Mugombwa
Crude palm oil,2019-04-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa
Crude palm oil,2019-07-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa
Crude palm oil,2019-09-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa
Crude palm oil,2019-12-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-02-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-03-15,1648.3516483516482,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-04-15,1758.2417582417581,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-05-15,1692.3076923076922,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-06-15,1758.2417582417581,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-08-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-09-15,1758.2417582417581,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-11-15,1758.2417582417581,Southern Province / Gisagara / Mugombwa
Crude palm oil,2020-12-15,1758.2417582417581,Southern Province / Gisagara / Mugombwa
Crude palm oil,2021-06-15,2197.802197802198,Southern Province / Gisagara / Mugombwa
Crude palm oil,2021-08-15,2087.912087912088,Southern Province / Gisagara / Mugombwa
Crude palm oil,2021-12-15,1648.3516483516482,Southern Province / Gisagara / Mugombwa
Crude palm oil,2022-01-15,2527.4725274725274,Southern Province / Gisagara / Mugombwa
Crude palm oil,2022-05-15,2857.142857142857,Southern Province / Gisagara / Mugombwa
Crude palm oil,2022-06-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2022-07-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2022-08-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2022-10-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2022-11-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-01-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-02-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-03-15,2673.9890109890107,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-04-15,2527.4725274725274,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-05-15,2527.4725274725274,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-06-15,2527.4725274725274,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-07-15,2527.4725274725274,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-10-15,2600.736263736264,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-11-15,2197.802197802198,Southern Province / Gisagara / Mugombwa
Crude palm oil,2023-12-15,2362.6373626373625,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-01-15,2417.5824175824173,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-02-15,2417.5824175824173,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-03-15,2472.5274725274726,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-04-15,2197.802197802198,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-05-15,2490.846153846154,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-07-15,2417.5824175824173,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-08-15,2417.5824175824173,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-09-15,2582.4175824175823,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-10-15,2692.3076923076924,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-11-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2024-12-15,2747.252747252747,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-01-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-03-15,2747.252747252747,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-04-15,2637.362637362637,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-05-15,2857.142857142857,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-06-15,2967.032967032967,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-07-15,2747.252747252747,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-08-15,2747.252747252747,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-09-15,2747.252747252747,Southern Province / Gisagara / Mugombwa
Crude palm oil,2025-12-15,3040.296703296703,Southern Province / Gisagara / Mugombwa
Crude palm oil,2026-01-15,3076.9230769230767,Southern Province / Gisagara / Mugombwa
Crude palm oil,2026-02-15,3076.9230769230767,Southern Province / Gisagara / Mugombwa
Crude palm oil,2026-04-15,3296.7032967032965,Southern Province / Gisagara / Mugombwa
Crude palm oil,2016-11-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2016-12-15,1208.7912087912086,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-01-15,989.010989010989,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-02-15,1043.956043956044,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-03-15,1098.901098901099,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-04-15,1208.7912087912086,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-05-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-06-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-08-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-09-15,1208.7912087912086,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-10-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-11-15,1098.901098901099,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2017-12-15,1098.901098901099,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-01-15,1208.7912087912086,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-02-15,1208.7912087912086,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-03-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-04-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-05-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-06-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-07-15,1483.5164835164835,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-08-15,1373.6263736263736,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-09-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-10-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2018-11-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-01-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-02-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-03-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-04-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-05-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-06-15,1318.6813186813185,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-07-15,1346.1538461538462,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-08-15,1428.5714285714284,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-09-15,1428.5714285714284,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-10-15,1391.945054945055,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-11-15,1472.5274725274726,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2019-12-15,1483.5164835164835,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-01-15,1538.4615384615383,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-02-15,1520.142857142857,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-03-15,1623.9340659340658,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-04-15,1428.5714285714284,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-05-15,1516.4835164835165,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-06-15,1483.5164835164835,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-07-15,1560.4395604395604,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-08-15,1516.4835164835165,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-09-15,1428.5714285714284,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-10-15,1630.032967032967,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-11-15,1494.5054945054944,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2020-12-15,1620.8791208791208,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-01-15,1758.2417582417581,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-03-15,2197.802197802198,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-04-15,2197.802197802198,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-06-15,2362.6373626373625,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-07-15,2087.912087912088,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-08-15,2197.802197802198,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-09-15,1978.021978021978,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-10-15,2637.362637362637,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-11-15,2197.802197802198,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2021-12-15,2340.6593406593406,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-02-15,2252.747252747253,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-03-15,2747.252747252747,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-05-15,2703.296703296703,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-06-15,2747.252747252747,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-07-15,2659.3406593406594,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-08-15,2692.3076923076924,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-09-15,2637.362637362637,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-10-15,2673.9890109890107,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2022-11-15,2659.3406593406594,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-01-15,2582.4175824175823,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-02-15,2735.043956043956,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-03-15,2673.9890109890107,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-04-15,2434.065934065934,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-05-15,2564.098901098901,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-06-15,2527.4725274725274,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-07-15,2527.4725274725274,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-08-15,2454.208791208791,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-10-15,2661.7802197802193,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-11-15,2197.802197802198,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2023-12-15,2637.362637362637,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2024-01-15,2637.362637362637,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2024-04-15,2417.5824175824173,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2024-05-15,2747.252747252747,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2024-06-15,2637.362637362637,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2024-07-15,2692.3076923076924,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2024-08-15,2692.3076923076924,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2024-09-15,2692.3076923076924,Southern Province / Gisagara / Mugombwa (Camp)
Crude palm oil,2024-10-15,2747.252747252747,Southern Province / Gisagara / Mugombwa (Camp)
